"ensembl_gene_id"	"name_1006"
"5940"	"ENSG00000208006"	"mRNA 3'-UTR binding"
"5941"	"ENSG00000208006"	"negative regulation of cell migration involved in sprouting angiogenesis"
"5942"	"ENSG00000208006"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"5943"	"ENSG00000208006"	"negative regulation of cytokine production involved in inflammatory response"
"5944"	"ENSG00000208006"	"extracellular vesicle"
"5945"	"ENSG00000208006"	"negative regulation of inflammatory response"
"5946"	"ENSG00000208006"	"extracellular exosome"
"5947"	"ENSG00000208006"	"RNA polymerase II complex binding"
"5948"	"ENSG00000208006"	"negative regulation of cell population proliferation"
"5949"	"ENSG00000208006"	"positive regulation of apoptotic process"
"5950"	"ENSG00000208006"	"negative regulation of endothelial cell proliferation"
"5951"	"ENSG00000208006"	"negative regulation of angiogenesis"
"5952"	"ENSG00000208006"	"negative regulation of fibroblast growth factor receptor signaling pathway"
"5953"	"ENSG00000208006"	"negative regulation of vascular endothelial growth factor signaling pathway"
"5954"	"ENSG00000208006"	"negative regulation of endothelial cell chemotaxis to vascular endothelial growth factor"
"5955"	"ENSG00000208006"	"negative regulation of endothelial cell chemotaxis to fibroblast growth factor"
"5956"	"ENSG00000208006"	"negative regulation of G1/S transition of mitotic cell cycle"
"5957"	"ENSG00000208006"	"negative regulation of I-kappaB kinase/NF-kappaB signaling"
"5958"	"ENSG00000208006"	"positive regulation of cardiac muscle cell apoptotic process"
"5959"	"ENSG00000208006"	"negative regulation of mesenchymal stem cell proliferation"
"5960"	"ENSG00000208006"	"negative regulation of NF-kappaB transcription factor activity"
"5961"	"ENSG00000208006"	"negative regulation of mitotic cell cycle"
"5962"	"ENSG00000208006"	"positive regulation of connective tissue replacement"
"5963"	"ENSG00000208006"	"cellular response to glucose stimulus"
"5964"	"ENSG00000208006"	"negative regulation of cell chemotaxis to fibroblast growth factor"
"5965"	"ENSG00000208006"	"positive regulation of intrinsic apoptotic signaling pathway"
"5966"	"ENSG00000208006"	"branching involved in blood vessel morphogenesis"
"5967"	"ENSG00000208006"	"positive regulation of translation"
"5968"	"ENSG00000208006"	"negative regulation of trophoblast cell migration"
"5969"	"ENSG00000208006"	"negative regulation of placenta blood vessel development"
"5970"	"ENSG00000208008"	"extracellular space"
"5971"	"ENSG00000208008"	"negative regulation of DNA-binding transcription factor activity"
"5972"	"ENSG00000208008"	"negative regulation of receptor signaling pathway via STAT"
"5973"	"ENSG00000208008"	"negative regulation of tyrosine phosphorylation of STAT protein"
"5974"	"ENSG00000208008"	"negative regulation of interleukin-6-mediated signaling pathway"
"5975"	"ENSG00000208008"	"negative regulation of leukocyte adhesion to vascular endothelial cell"
"5976"	"ENSG00000208008"	"mRNA binding involved in posttranscriptional gene silencing"
"5977"	"ENSG00000208008"	"negative regulation of interleukin-6 production"
"5978"	"ENSG00000208008"	"gene silencing by miRNA"
"5979"	"ENSG00000208008"	"negative regulation of signaling receptor activity"
"5980"	"ENSG00000208008"	"negative regulation of vascular endothelial growth factor production"
"5981"	"ENSG00000208008"	"mRNA 3'-UTR binding"
"5982"	"ENSG00000208008"	"negative regulation of gene expression"
"5983"	"ENSG00000208008"	"positive regulation of gene expression"
"5984"	"ENSG00000208008"	"positive regulation of endothelial cell apoptotic process"
"5985"	"ENSG00000208008"	"negative regulation of cytokine production involved in inflammatory response"
"5986"	"ENSG00000208008"	"extracellular vesicle"
"5987"	"ENSG00000208008"	"extracellular exosome"
"5988"	"ENSG00000208008"	"RNA polymerase II complex binding"
"5989"	"ENSG00000208008"	"negative regulation of angiogenesis"
"5990"	"ENSG00000208008"	"positive regulation of sprouting angiogenesis"
"5991"	"ENSG00000208008"	"negative regulation of cytokine-mediated signaling pathway"
"5992"	"ENSG00000208008"	"negative regulation of interleukin-16 production"
"5993"	"ENSG00000208008"	"negative regulation of neutrophil activation"
"5994"	"ENSG00000208008"	"negative regulation of glomerular mesangial cell proliferation"
"5995"	"ENSG00000208009"	"extracellular space"
"5996"	"ENSG00000208009"	"mRNA binding involved in posttranscriptional gene silencing"
"5997"	"ENSG00000208009"	"gene silencing by miRNA"
"5998"	"ENSG00000208009"	"positive regulation of vascular associated smooth muscle cell proliferation"
"5999"	"ENSG00000208009"	"positive regulation of vascular endothelial cell proliferation"
"6000"	"ENSG00000208009"	"mRNA 3'-UTR binding"
"6001"	"ENSG00000208009"	"negative regulation of tumor necrosis factor production"
"6002"	"ENSG00000208009"	"positive regulation of angiogenesis"
"6003"	"ENSG00000208009"	"extracellular vesicle"
"6004"	"ENSG00000208009"	"cellular response to virus"
"6005"	"ENSG00000208009"	"NIK/NF-kappaB signaling"
"6006"	"ENSG00000208009"	"negative regulation of macrophage activation"
"6007"	"ENSG00000208009"	"regulation of viral life cycle"
"6008"	"ENSG00000208013"	"extracellular space"
"6009"	"ENSG00000208017"	"extracellular space"
"6010"	"ENSG00000208017"	"mRNA binding involved in posttranscriptional gene silencing"
"6011"	"ENSG00000208017"	"negative regulation of interleukin-6 production"
"6012"	"ENSG00000208017"	"gene silencing by miRNA"
"6013"	"ENSG00000208017"	"negative regulation of vascular endothelial growth factor production"
"6014"	"ENSG00000208017"	"mRNA 3'-UTR binding"
"6015"	"ENSG00000208017"	"negative regulation of gene expression"
"6016"	"ENSG00000208017"	"positive regulation of gene expression"
"6017"	"ENSG00000208017"	"negative regulation of tumor necrosis factor production"
"6018"	"ENSG00000208017"	"negative regulation of vascular associated smooth muscle cell proliferation"
"6019"	"ENSG00000208017"	"negative regulation of cytokine production involved in inflammatory response"
"6020"	"ENSG00000208017"	"RNA polymerase II complex binding"
"6021"	"ENSG00000208017"	"cellular response to amyloid-beta"
"6022"	"ENSG00000208017"	"defense response to bacterium"
"6023"	"ENSG00000208017"	"negative regulation of vascular associated smooth muscle cell migration"
"6024"	"ENSG00000208017"	"cellular response to lipopolysaccharide"
"6025"	"ENSG00000208017"	"negative regulation of toll-like receptor 4 signaling pathway"
"6026"	"ENSG00000208017"	"positive regulation of vascular associated smooth muscle cell apoptotic process"
"6027"	"ENSG00000208017"	"cellular response to hypoxia"
"6028"	"ENSG00000208017"	"negative regulation of NF-kappaB transcription factor activity"
"6029"	"ENSG00000208017"	"positive regulation of BMP signaling pathway"
"6030"	"ENSG00000208017"	"positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching"
"6031"	"ENSG00000208023"	"extracellular space"
"6032"	"ENSG00000208023"	"mRNA binding involved in posttranscriptional gene silencing"
"6033"	"ENSG00000208023"	"gene silencing by miRNA"
"6034"	"ENSG00000208023"	"negative regulation of gene expression"
"6035"	"ENSG00000208023"	"cholesterol homeostasis"
"6036"	"ENSG00000208023"	"negative regulation of vascular associated smooth muscle cell proliferation"
"6037"	"ENSG00000208023"	"extracellular vesicle"
"6038"	"ENSG00000208023"	"negative regulation of angiogenesis"
"6039"	"ENSG00000208023"	"negative regulation of ERK1 and ERK2 cascade"
"6040"	"ENSG00000208023"	"cellular response to cholesterol"
"6041"	"ENSG00000208023"	"negative regulation of cholesterol biosynthetic process"
"6042"	"ENSG00000208023"	"negative regulation of low-density lipoprotein particle clearance"
"6043"	"ENSG00000208023"	"negative regulation of low-density lipoprotein receptor activity"
"6044"	"ENSG00000208023"	"negative regulation of hydroxymethylglutaryl-CoA reductase (NADPH) activity"
"6045"	"ENSG00000208023"	"negative regulation of (R)-mevalonic acid biosynthetic process"
"6046"	"ENSG00000208023"	"positive regulation of macrophage derived foam cell differentiation"
"6047"	"ENSG00000208036"	"extracellular space"
"6048"	"ENSG00000208036"	"mRNA binding involved in posttranscriptional gene silencing"
"6049"	"ENSG00000208036"	"gene silencing by miRNA"
"6050"	"ENSG00000208036"	"miRNA mediated inhibition of translation"
"6051"	"ENSG00000208036"	"mRNA 3'-UTR binding"
"6052"	"ENSG00000208036"	"negative regulation of gene expression"
"6053"	"ENSG00000208036"	"negative regulation of interleukin-8 production"
"6054"	"ENSG00000208036"	"extracellular vesicle"
"6055"	"ENSG00000208036"	"negative regulation of cardiac muscle cell apoptotic process"
"6056"	"ENSG00000208036"	"cellular response to amyloid-beta"
"6057"	"ENSG00000208036"	"negative regulation of angiogenesis"
"6058"	"ENSG00000208036"	"cellular response to hypoxia"
"6059"	"ENSG00000208036"	"negative regulation of peptidyl-tyrosine phosphorylation"
"6060"	"ENSG00000208037"	""
"6061"	"ENSG00000211513"	""
"6062"	"ENSG00000211514"	"extracellular space"
"6063"	"ENSG00000211538"	"extracellular space"
"6064"	"ENSG00000211563"	""
"6065"	"ENSG00000211575"	""
"6066"	"ENSG00000211578"	"extracellular space"
"6067"	"ENSG00000211578"	"negative regulation of interleukin-6 production"
"6068"	"ENSG00000211578"	"gene silencing by miRNA"
"6069"	"ENSG00000211578"	"negative regulation of prostaglandin biosynthetic process"
"6070"	"ENSG00000211578"	"negative regulation of interleukin-1 beta production"
"6071"	"ENSG00000211578"	"negative regulation of interleukin-8 production"
"6072"	"ENSG00000211578"	"negative regulation of NIK/NF-kappaB signaling"
"6073"	"ENSG00000211578"	"negative regulation of inflammatory response"
"6074"	"ENSG00000211578"	"negative regulation of matrix metallopeptidase secretion"
"6075"	"ENSG00000211578"	"negative regulation of chemokine (C-X-C motif) ligand 2 production"
"6076"	"ENSG00000211578"	"cellular response to lipopolysaccharide"
"6077"	"ENSG00000211578"	"cellular response to interleukin-1"
"6078"	"ENSG00000211578"	"cellular response to tumor necrosis factor"
"6079"	"ENSG00000211580"	"extracellular space"
"6080"	"ENSG00000211997"	"mRNA binding involved in posttranscriptional gene silencing"
"6081"	"ENSG00000211997"	"negative regulation of interleukin-6 production"
"6082"	"ENSG00000211997"	"gene silencing by miRNA"
"6083"	"ENSG00000211997"	"mRNA 3'-UTR binding"
"6084"	"ENSG00000211997"	"negative regulation of gene expression"
"6085"	"ENSG00000211997"	"negative regulation of interleukin-1 beta production"
"6086"	"ENSG00000211997"	"negative regulation of tumor necrosis factor production"
"6087"	"ENSG00000211997"	"negative regulation of interferon-gamma production"
"6088"	"ENSG00000211997"	"negative regulation of toll-like receptor 4 signaling pathway"
"6089"	"ENSG00000211997"	"regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway"
"6090"	"ENSG00000212027"	"extracellular space"
"6091"	"ENSG00000212027"	"mRNA binding involved in posttranscriptional gene silencing"
"6092"	"ENSG00000212027"	"gene silencing by miRNA"
"6093"	"ENSG00000212027"	"mRNA 3'-UTR binding"
"6094"	"ENSG00000215930"	""
"6095"	"ENSG00000216009"	"extracellular space"
"6096"	"ENSG00000216077"	""
"6097"	"ENSG00000216101"	"extracellular space"
"6098"	"ENSG00000216101"	"mRNA binding involved in posttranscriptional gene silencing"
"6099"	"ENSG00000216101"	"miRNA mediated inhibition of translation"
"6100"	"ENSG00000216101"	"negative regulation of interleukin-1 beta production"
"6101"	"ENSG00000216135"	""
"6102"	"ENSG00000216141"	"extracellular space"
"6103"	"ENSG00000216195"	"extracellular space"
"6104"	"ENSG00000221025"	""
"6105"	"ENSG00000221063"	"extracellular space"
"6106"	"ENSG00000221369"	""
"6107"	"ENSG00000221390"	""
"6108"	"ENSG00000221394"	""
"6109"	"ENSG00000221411"	""
"6110"	"ENSG00000221445"	"extracellular space"
"6111"	"ENSG00000221540"	""
"6112"	"ENSG00000221552"	""
"6113"	"ENSG00000221563"	""
"6114"	"ENSG00000221585"	""
"6115"	"ENSG00000221604"	""
"6116"	"ENSG00000221641"	""
"6117"	"ENSG00000221754"	"extracellular exosome"
"6118"	"ENSG00000222071"	""
"6119"	"ENSG00000229719"	""
"6120"	"ENSG00000239057"	""
"6121"	"ENSG00000254324"	"extracellular space"
"6122"	"ENSG00000263414"	""
"6123"	"ENSG00000263436"	"extracellular space"
"6124"	"ENSG00000263458"	""
"6125"	"ENSG00000263762"	"extracellular space"
"6126"	"ENSG00000264539"	""
"6127"	"ENSG00000264661"	""
"6128"	"ENSG00000264678"	""
"6129"	"ENSG00000265251"	""
"6130"	"ENSG00000265503"	""
"6131"	"ENSG00000265820"	""
"6132"	"ENSG00000265867"	"extracellular exosome"
"6133"	"ENSG00000266104"	""
"6134"	"ENSG00000266192"	""
"6135"	"ENSG00000266235"	""
"6136"	"ENSG00000266243"	""
"6137"	"ENSG00000266297"	"extracellular space"
"6138"	"ENSG00000266320"	"mRNA binding involved in posttranscriptional gene silencing"
"6139"	"ENSG00000266320"	"gene silencing by miRNA"
"6140"	"ENSG00000266320"	"negative regulation of inflammatory response"
"6141"	"ENSG00000266593"	""
"6142"	"ENSG00000267200"	"extracellular space"
"6143"	"ENSG00000267200"	"mRNA binding involved in posttranscriptional gene silencing"
"6144"	"ENSG00000267200"	"negative regulation of interleukin-6 production"
"6145"	"ENSG00000267200"	"gene silencing by miRNA"
"6146"	"ENSG00000267200"	"miRNA mediated inhibition of translation"
"6147"	"ENSG00000267200"	"positive regulation of vascular endothelial cell proliferation"
"6148"	"ENSG00000267200"	"positive regulation of vascular endothelial growth factor production"
"6149"	"ENSG00000267200"	"positive regulation of gene expression"
"6150"	"ENSG00000267200"	"negative regulation of gene expression"
"6151"	"ENSG00000267200"	"negative regulation of prostaglandin biosynthetic process"
"6152"	"ENSG00000267200"	"negative regulation of interleukin-1 beta production"
"6153"	"ENSG00000267200"	"negative regulation of interleukin-8 production"
"6154"	"ENSG00000267200"	"negative regulation of tumor necrosis factor production"
"6155"	"ENSG00000267200"	"cholesterol homeostasis"
